Fecha,Concepto,Cargos,,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"15,080.00",,,,
11/09/15,ANTERIOR FATURA SERVICIOS,"19,720.00",,,,
14/09/15,ANTERIOR FATURA SERVICIOS,"1,258.47",,,,
14/09/15,ANTERIOR FATURA SERVICIOS,"6,728.00",,,,
15/09/15,ANTERIOR FATURA SERVICIOS,"3,828.00",,,,
15/09/15,ANTERIOR FATURA SERVICIOS,"2,378.00",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"8,468.00",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"2,320.00",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"1,612.40",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"8,986.13",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"7,733.33",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"15,924.48",,,,
17/09/15,ANTERIOR FATURA SERVICIOS,"8,986.13",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,946.19,,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"6,820.80",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"39,405.20",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"10,022.40",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"9,570.00",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"4,292.93",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,219.99,,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"21,829.68",,,,
18/09/15,ANTERIOR FATURA SERVICIOS,368.09,,,,
18/09/15,ANTERIOR FATURA SERVICIOS,"24,575.35",,,,
19/09/15,ANTERIOR FATURA SERVICIOS,"2,807.20",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"1,450.00",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"1,915.16",,,,
21/09/15,ANTERIOR FATURA SERVICIOS,"1,099.68",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"4,176.00",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"1,357.20",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"1,856.00",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"1,809.60",,,,
21/09/15,ANTERIOR FACTURA VENTAS,"1,902.40",,,,
21/09/15,ANTERIOR FATURA SERVICIOS,"13,920.00",,,,
21/09/15,ANTERIOR FATURA SERVICIOS,429.20,,,,
21/09/15,ANTERIOR FATURA SERVICIOS,"7,457.29",,,,
21/09/15,ANTERIOR FATURA SERVICIOS,"13,340.00",,,,
21/09/15,ANTERIOR FATURA SERVICIOS,812.00,,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"8,162.69",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"6,936.80",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"1,334.00",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"4,964.80",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"13,746.00",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"12,139.88",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"7,076.00",,,,
22/09/15,ANTERIOR FATURA SERVICIOS,"34,800.00",,,,
23/09/15,ANTERIOR FATURA SERVICIOS,"5,405.60",,,,
23/09/15,ANTERIOR FATURA SERVICIOS,"2,486.95",,,,
23/09/15,ANTERIOR FATURA SERVICIOS,219.99,,,,
23/09/15,ANTERIOR FATURA SERVICIOS,"1,264.40",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"4,520.90",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"6,496.00",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"5,676.09",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"3,704.58",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"4,104.08",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"1,925.60",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"5,568.00",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"15,291.12",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"2,447.98",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"15,291.12",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"2,043.92",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"5,699.25",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"98,600.00",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"1,995.20",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"1,933.33",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"3,380.24",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"1,977.80",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"6,032.00",,,,
24/09/15,ANTERIOR FATURA SERVICIOS,"2,130.53",,,,
25/09/15,ANTERIOR FATURA SERVICIOS,"11,251.68",,,,
25/09/15,ANTERIOR FATURA SERVICIOS,"1,798.00",,,,
25/09/15,ANTERIOR FATURA SERVICIOS,"10,135.77",,,,
25/09/15,ANTERIOR FATURA SERVICIOS,"1,759.72",,,,
28/09/15,ANTERIOR FATURA SERVICIOS,"1,670.40",,,,
28/09/15,ANTERIOR FATURA SERVICIOS,"6,612.00",,,,
28/09/15,ANTERIOR FATURA SERVICIOS,928.00,,,,
28/09/15,ANTERIOR FATURA SERVICIOS,"2,749.13",,,,
28/09/15,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"93,059.84",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"16,573.52",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"1,040.52",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,946.19,,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"2,800.24",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"1,256.94",,,,
29/09/15,ANTERIOR FATURA SERVICIOS,"4,582.00",,,,
30/09/15,ANTERIOR FATURA SERVICIOS,"1,895.00",,,,
30/09/15,ANTERIOR FATURA SERVICIOS,"5,684.00",,,,
30/09/15,ANTERIOR FATURA SERVICIOS,"6,148.00",,,,
01/10/15,ANTERIOR FATURA SERVICIOS,"5,892.80",,,,
01/10/15,ANTERIOR FATURA SERVICIOS,"1,334.00",,,,
01/10/15,ANTERIOR FATURA SERVICIOS,"1,720.77",,,,
01/10/15,ANTERIOR FATURA SERVICIOS,696.00,,,,
02/10/15,ANTERIOR FATURA SERVICIOS,"2,320.00",,,,
02/10/15,ANTERIOR FATURA SERVICIOS,"2,412.80",,,,
02/10/15,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
02/10/15,ANTERIOR FATURA SERVICIOS,"3,100.00",,,,
02/10/15,ANTERIOR FATURA SERVICIOS,"1,473.20",,,,
02/10/15,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"10,022.40",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"1,624.00",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"17,951.00",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"64,885.38",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"19,778.00",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"102,362.99",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"2,428.33",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"27,700.80",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"3,658.00",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"1,180.00",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"29,940.76",,,,
05/10/15,ANTERIOR FATURA SERVICIOS,"5,753.60",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"1,972.00",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"20,880.00",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"40,683.52",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"1,324.72",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"93,059.84",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"10,231.20",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"98,600.00",,,,
07/10/15,ANTERIOR FATURA SERVICIOS,"16,588.00",,,,
08/10/15,ANTERIOR FATURA SERVICIOS,"2,320.00",,,,
08/10/15,ANTERIOR FATURA SERVICIOS,"1,046.32",,,,
08/10/15,ANTERIOR FATURA SERVICIOS,"1,670.40",,,,
08/10/15,ANTERIOR FATURA SERVICIOS,"19,631.61",,,,
08/10/15,ANTERIOR FATURA SERVICIOS,"157,416.64",,,,
08/10/15,ANTERIOR FATURA SERVICIOS,"4,479.58",,,,
12/10/15,ANTERIOR FATURA SERVICIOS,"3,828.00",,,,
12/10/15,ANTERIOR FATURA SERVICIOS,"14,470.85",,,,
12/10/15,ANTERIOR FATURA SERVICIOS,"2,320.00",,,,
12/10/15,ANTERIOR FATURA SERVICIOS,"88,861.71",,,,
12/10/15,ANTERIOR FATURA SERVICIOS,"107,950.76",,,,
13/10/15,ANTERIOR FACTURA VENTAS,"1,182.57",,,,
13/10/15,ANTERIOR FACTURA VENTAS,"1,276.00",,,,
13/10/15,ANTERIOR FATURA SERVICIOS,499.99,,,,
13/10/15,ANTERIOR FACTURA VENTAS,904.80,,,,
13/10/15,ANTERIOR FACTURA VENTAS,902.02,,,,
13/10/15,ANTERIOR FACTURA VENTAS,"1,450.00",,,,
13/10/15,ANTERIOR FATURA SERVICIOS,"4,760.64",,,,
13/10/15,ANTERIOR FATURA SERVICIOS,908.00,,,,
13/10/15,ANTERIOR FATURA SERVICIOS,"7,957.44",,,,
13/10/15,ANTERIOR FATURA SERVICIOS,"3,145.92",,,,
14/10/15,ANTERIOR FACTURA VENTAS,"37,804.40",,,,
14/10/15,ANTERIOR FATURA SERVICIOS,"4,485.26",,,,
15/10/15,ANTERIOR FACTURA VENTAS,"9,761.40",,,,
15/10/15,ANTERIOR FATURA SERVICIOS,"3,839.60",,,,
15/10/15,ANTERIOR FACTURA VENTAS,"25,891.20",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"30,526.00",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"2,923.20",,,,
16/10/15,ANTERIOR FACTURA VENTAS,"1,450.00",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"3,839.60",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"13,920.00",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"1,851.96",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,649.99,,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"6,809.48",,,,
16/10/15,ANTERIOR FATURA SERVICIOS,"15,924.48",,,,
17/10/15,ANTERIOR FATURA SERVICIOS,"16,332.80",,,,
17/10/15,ANTERIOR FATURA SERVICIOS,"2,524.16",,,,
17/10/15,ANTERIOR FATURA SERVICIOS,"128,760.00",,,,
19/10/15,ANTERIOR FACTURA VENTAS,"1,800.32",,,,
20/10/15,ANTERIOR FATURA SERVICIOS,951.20,,,,
20/10/15,ANTERIOR FATURA SERVICIOS,"2,986.92",,,,
20/10/15,ANTERIOR FATURA SERVICIOS,"7,922.80",,,,
20/10/15,ANTERIOR FATURA SERVICIOS,"1,624.00",,,,
20/10/15,ANTERIOR FATURA SERVICIOS,"7,400.00",,,,
20/10/15,ANTERIOR FATURA SERVICIOS,"3,986.88",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"1,265.00",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"16,634.40",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"1,670.40",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"1,891.00",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"34,957.76",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"4,650.00",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"4,794.66",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"5,138.80",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"7,457.29",,,,
21/10/15,ANTERIOR FATURA SERVICIOS,"2,712.08",,,,
22/10/15,ANTERIOR FATURA SERVICIOS,"3,412.72",,,,
22/10/15,ANTERIOR FATURA SERVICIOS,"2,610.00",,,,
22/10/15,ANTERIOR FATURA SERVICIOS,"2,620.44",,,,
22/10/15,ANTERIOR FATURA SERVICIOS,928.00,,,,
23/10/15,ANTERIOR FATURA SERVICIOS,"130,372.40",,,,
23/10/15,ANTERIOR FATURA SERVICIOS,"3,704.58",,,,
23/10/15,ANTERIOR FATURA SERVICIOS,"6,963.48",,,,
23/10/15,ANTERIOR FATURA SERVICIOS,"10,904.00",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,449.30,,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"2,053.20",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"1,447.68",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"1,682.00",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,883.00,,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"1,264.40",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"12,479.28",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"3,100.00",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"16,634.40",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"2,784.00",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"6,264.00",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"2,043.92",,,,
24/10/15,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
26/10/15,ANTERIOR FATURA SERVICIOS,"6,148.00",,,,
26/10/15,ANTERIOR FATURA SERVICIOS,371.20,,,,
26/10/15,ANTERIOR FATURA SERVICIOS,"21,802.20",,,,
26/10/15,ANTERIOR FATURA SERVICIOS,"11,716.00",,,,
27/10/15,ANTERIOR FATURA SERVICIOS,756.99,,,,
27/10/15,ANTERIOR FATURA SERVICIOS,"1,447.68",,,,
27/10/15,ANTERIOR FATURA SERVICIOS,"2,702.80",,,,
27/10/15,ANTERIOR FATURA SERVICIOS,"2,157.60",,,,
28/10/15,ANTERIOR FATURA SERVICIOS,"2,749.20",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,378.94,,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"21,460.00",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,986.00,,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"27,260.00",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"5,846.40",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"3,108.79",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"13,612.60",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"3,932.40",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"10,092.00",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"2,871.00",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"1,891.00",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,754.00,,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"1,044.00",,,,
29/10/15,ANTERIOR FATURA SERVICIOS,"3,961.40",,,,
30/10/15,ANTERIOR FATURA SERVICIOS,"1,334.00",,,,
30/10/15,ANTERIOR FATURA SERVICIOS,"4,860.40",,,,
30/10/15,ANTERIOR FATURA SERVICIOS,"3,176.46",,,,
03/11/15,ANTERIOR FATURA SERVICIOS,"3,306.00",,,,
03/11/15,ANTERIOR FATURA SERVICIOS,"2,800.24",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"4,234.00",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"2,656.40",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"16,787.52",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"2,180.00",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"2,656.40",,,,
04/11/15,ANTERIOR FATURA SERVICIOS,"3,875.00",,,,
05/11/15,ANTERIOR FATURA SERVICIOS,"3,201.60",,,,
05/11/15,ANTERIOR FATURA SERVICIOS,960.48,,,,
05/11/15,ANTERIOR FATURA SERVICIOS,"2,262.00",,,,
06/11/15,ANTERIOR FACTURA VENTAS,"15,161.20",,,,
06/11/15,ANTERIOR FACTURA VENTAS,"5,916.00",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"4,076.98",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"8,328.80",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"5,827.44",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"1,827.38",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"4,076.98",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"2,888.23",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"5,655.07",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,541.33,,,,
06/11/15,ANTERIOR FACTURA VENTAS,"29,243.60",,,,
06/11/15,ANTERIOR FATURA SERVICIOS,"2,387.28",,,,
09/11/15,ANTERIOR FATURA SERVICIOS,"5,201.32",,,,
09/11/15,ANTERIOR FACTURA VENTAS,"6,530.80",,,,
10/11/15,ANTERIOR FATURA SERVICIOS,"7,457.29",,,,
10/11/15,ANTERIOR FATURA SERVICIOS,"6,004.76",,,,
10/11/15,ANTERIOR FATURA SERVICIOS,"3,434.53",,,,
10/11/15,ANTERIOR FATURA SERVICIOS,"4,794.66",,,,
11/11/15,ANTERIOR FATURA SERVICIOS,232.00,,,,
11/11/15,ANTERIOR FATURA SERVICIOS,"1,774.80",,,,
11/11/15,ANTERIOR FATURA SERVICIOS,"1,009.20",,,,
11/11/15,ANTERIOR FATURA SERVICIOS,"6,565.60",,,,
11/11/15,ANTERIOR FATURA SERVICIOS,"1,624.00",,,,
11/11/15,ANTERIOR FATURA SERVICIOS,951.20,,,,
11/11/15,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
11/11/15,ANTERIOR FATURA SERVICIOS,"1,972.00",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"10,596.80",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"3,608.33",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"93,844.81",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"3,839.60",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"44,687.00",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"24,748.60",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"5,988.15",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"3,658.00",,,,
12/11/15,ANTERIOR FATURA SERVICIOS,"45,408.78",,,,
13/11/15,ANTERIOR FATURA SERVICIOS,"10,289.20",,,,
13/11/15,ANTERIOR FATURA SERVICIOS,"18,096.00",,,,
13/11/15,ANTERIOR FATURA SERVICIOS,"53,342.45",,,,
13/11/15,ANTERIOR FATURA SERVICIOS,"15,291.12",,,,
13/11/15,ANTERIOR FATURA SERVICIOS,983.68,,,,
13/11/15,ANTERIOR FATURA SERVICIOS,696.00,,,,
13/11/15,ANTERIOR FATURA SERVICIOS,"11,252.00",,,,
13/11/15,ANTERIOR FATURA SERVICIOS,"7,501.00",,,,
14/11/15,ANTERIOR FATURA SERVICIOS,"7,962.24",,,,
17/11/15,ANTERIOR FATURA SERVICIOS,"96,280.00",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"2,772.40",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,580.00,,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"2,934.80",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"98,600.00",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"4,351.55",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"2,800.24",,,,
18/11/15,ANTERIOR FATURA SERVICIOS,"25,241.60",,,,
19/11/15,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
19/11/15,ANTERIOR FACTURA VENTAS,"26,799.97",,,,
20/11/15,ANTERIOR FATURA SERVICIOS,"3,619.20",,,,
20/11/15,ANTERIOR FATURA SERVICIOS,"1,508.00",,,,
20/11/15,ANTERIOR FATURA SERVICIOS,"8,247.60",,,,
20/11/15,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
20/11/15,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
20/11/15,ANTERIOR FATURA SERVICIOS,867.68,,,,
21/11/15,ANTERIOR FATURA SERVICIOS,"1,891.00",,,,
23/11/15,ANTERIOR FATURA SERVICIOS,"617,158.69",,,,
24/11/15,ANTERIOR FATURA SERVICIOS,"15,051.00",,,,
24/11/15,ANTERIOR FATURA SERVICIOS,"2,262.00",,,,
24/11/15,ANTERIOR FACTURA VENTAS,"6,496.00",,,,
24/11/15,ANTERIOR FACTURA VENTAS,"10,869.20",,,,
24/11/15,ANTERIOR FATURA SERVICIOS,"7,605.89",,,,
24/11/15,ANTERIOR FATURA SERVICIOS,"2,221.40",,,,
24/11/15,ANTERIOR FATURA SERVICIOS,"5,916.00",,,,
24/11/15,ANTERIOR FATURA SERVICIOS,"2,610.00",,,,
25/11/15,ANTERIOR FATURA SERVICIOS,"12,435.20",,,,
25/11/15,ANTERIOR FATURA SERVICIOS,"3,601.80",,,,
25/11/15,ANTERIOR FATURA SERVICIOS,"1,612.39",,,,
25/11/15,ANTERIOR FATURA SERVICIOS,"3,223.95",,,,
25/11/15,ANTERIOR FATURA SERVICIOS,"7,017.30",,,,
25/11/15,ANTERIOR FATURA SERVICIOS,"10,022.40",,,,
26/11/15,ANTERIOR FATURA SERVICIOS,"14,592.80",,,,
26/11/15,ANTERIOR FATURA SERVICIOS,"11,290.66",,,,
26/11/15,ANTERIOR FATURA SERVICIOS,"3,816.40",,,,
26/11/15,ANTERIOR FATURA SERVICIOS,"2,874.99",,,,
26/11/15,ANTERIOR FATURA SERVICIOS,"1,844.40",,,,
28/11/15,ANTERIOR FACTURA VENTAS,"4,860.40",,,,
28/11/15,ANTERIOR FATURA SERVICIOS,"1,160.00",,,,
28/11/15,ANTERIOR FACTURA VENTAS,116.00,,,,
28/11/15,ANTERIOR FATURA SERVICIOS,"1,473.20",,,,
28/11/15,ANTERIOR FATURA SERVICIOS,"19,366.20",,,,
30/11/15,ANTERIOR FACTURA VENTAS,"14,175.20",,,,
30/11/15,ANTERIOR FATURA SERVICIOS,997.60,,,,
30/11/15,ANTERIOR FACTURA VENTAS,"56,840.00",,,,
30/11/15,ANTERIOR FATURA SERVICIOS,"1,670.40",,,,
30/11/15,ANTERIOR FATURA SERVICIOS,"2,262.00",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"2,204.00",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"3,728.65",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"11,290.20",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"4,803.82",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"20,155.00",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"3,779.94",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"31,240.84",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"3,728.61",,,,
01/12/15,ANTERIOR FATURA SERVICIOS,"7,935.18",,,,
02/12/15,ANTERIOR FATURA SERVICIOS,"1,078.80",,,,
02/12/15,ANTERIOR FATURA SERVICIOS,"1,579.92",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"101,147.36",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"14,848.00",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"2,204.00",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"3,688.80",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,522.00,,,,
03/12/15,ANTERIOR FATURA SERVICIOS,584.64,,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"3,517.35",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"24,970.16",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"3,874.40",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,"1,131.00",,,,
03/12/15,ANTERIOR FATURA SERVICIOS,696.00,,,,
04/12/15,ANTERIOR FATURA SERVICIOS,"3,805.17",,,,
04/12/15,ANTERIOR FATURA SERVICIOS,"3,970.10",,,,
04/12/15,ANTERIOR FATURA SERVICIOS,930.00,,,,
05/12/15,ANTERIOR FACTURA VENTAS,904.80,,,,
05/12/15,ANTERIOR FACTURA VENTAS,"32,410.40",,,,
07/12/15,ANTERIOR FATURA SERVICIOS,498.80,,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"4,408.00",,,,
08/12/15,ANTERIOR FACTURA VENTAS,"25,888.18",,,,
08/12/15,ANTERIOR FACTURA VENTAS,"28,602.58",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"1,287.60",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"2,157.60",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"30,582.24",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"4,111.04",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"3,832.64",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"7,605.89",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"1,612.39",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"5,655.07",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,"30,582.24",,,,
08/12/15,ANTERIOR FATURA SERVICIOS,527.80,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"2,242.66",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"4,887.28",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"2,635.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"5,122.56",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"9,288.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"15,047.52",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,836.94,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"2,043.92",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"8,328.80",,,,
09/12/15,ANTERIOR FACTURA VENTAS,"1,276.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"2,262.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,765.60,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"6,177.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,711.46,,,,
09/12/15,ANTERIOR FACTURA VENTAS,464.00,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"4,350.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"15,051.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,315.52,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"2,285.20",,,,
