Region,State,Order Date,Order_Year,Order_Month,Order_Day,Customer Segment,Product Category,Sales
South,Florida,2013-12-29,2013,12,29,Corporate,Office Supplies,9059.9
South,Florida,2013-12-29,2013,12,29,Corporate,Technology,368.17
South,Florida,2013-12-29,2013,12,29,Corporate,Office Supplies,14.46
Central,Minnesota,2013-12-29,2013,12,29,Corporate,Office Supplies,430.88
East,New York,2013-12-30,2013,12,30,Home Office,Office Supplies,53.66
West,California,2013-12-30,2013,12,30,Consumer,Office Supplies,1131.93
Central,Indiana,2013-12-30,2013,12,30,Small Business,Technology,1272.83
Central,South Dakota,2013-12-30,2013,12,30,Consumer,Office Supplies,260.37
Central,Indiana,2013-12-30,2013,12,30,Small Business,Office Supplies,165.36
West,California,2013-12-30,2013,12,30,Consumer,Furniture,5785.59
West,California,2013-12-30,2013,12,30,Consumer,Technology,3238.143
West,California,2013-12-30,2013,12,30,Home Office,Office Supplies,46.94
West,California,2013-12-31,2013,12,31,Corporate,Furniture,56.13
West,Oregon,2013-12-31,2013,12,31,Small Business,Office Supplies,299.11
Central,Illinois,2013-12-31,2013,12,31,Small Business,Office Supplies,6553.45
West,California,2013-12-31,2013,12,31,Corporate,Technology,1491.5205
South,Florida,2014-01-01,2014,1,1,Home Office,Office Supplies,72.67
Central,Illinois,2014-01-01,2014,1,1,Home Office,Technology,66.54
Central,Illinois,2014-01-01,2014,1,1,Home Office,Office Supplies,845.32
South,Florida,2014-01-01,2014,1,1,Consumer,Office Supplies,1163.75
South,Florida,2014-01-01,2014,1,1,Consumer,Office Supplies,62.84
Central,Kansas,2014-01-02,2014,1,2,Corporate,Furniture,6408.3
South,Florida,2014-01-02,2014,1,2,Consumer,Furniture,1227.18
Central,Kansas,2014-01-02,2014,1,2,Corporate,Furniture,5403.75
Central,Kansas,2014-01-02,2014,1,2,Corporate,Furniture,192.49
East,New Jersey,2014-01-02,2014,1,2,Corporate,Office Supplies,138.75
East,Ohio,2014-01-03,2014,1,3,Corporate,Office Supplies,1441.61
East,Maryland,2014-01-03,2014,1,3,Home Office,Technology,1564.1615
West,Washington,2014-01-03,2014,1,3,Consumer,Office Supplies,79.64
West,Washington,2014-01-03,2014,1,3,Consumer,Office Supplies,1527.42
Central,Texas,2014-01-04,2014,1,4,Consumer,Furniture,61.4
South,Kentucky,2014-01-04,2014,1,4,Corporate,Office Supplies,600.22
West,Colorado,2014-01-04,2014,1,4,Home Office,Technology,625.9485
East,Ohio,2014-01-04,2014,1,4,Corporate,Technology,38.5
East,Maryland,2014-01-04,2014,1,4,Consumer,Office Supplies,92.03
East,New York,2014-01-04,2014,1,4,Home Office,Technology,11883.2
Central,Illinois,2014-01-04,2014,1,4,Consumer,Office Supplies,207.19
Central,Illinois,2014-01-04,2014,1,4,Consumer,Office Supplies,88.0
East,Ohio,2014-01-04,2014,1,4,Corporate,Office Supplies,378.6
South,Kentucky,2014-01-04,2014,1,4,Corporate,Office Supplies,169.18
South,Kentucky,2014-01-04,2014,1,4,Corporate,Furniture,8252.392
West,Utah,2014-01-05,2014,1,5,Home Office,Furniture,477.39
West,Utah,2014-01-05,2014,1,5,Home Office,Office Supplies,552.08
East,Maryland,2014-01-06,2014,1,6,Consumer,Office Supplies,51.3
East,Maryland,2014-01-06,2014,1,6,Consumer,Office Supplies,307.57
East,Maryland,2014-01-06,2014,1,6,Consumer,Office Supplies,87.52
East,Maryland,2014-01-06,2014,1,6,Consumer,Furniture,14861.07
East,New Jersey,2014-01-06,2014,1,6,Corporate,Furniture,5713.48
East,Maryland,2014-01-06,2014,1,6,Consumer,Furniture,8.48
Central,MO,2014-01-06,2014,1,6,Small Business,Furniture,108.73
South,Florida,2014-01-07,2014,1,7,Home Office,Office Supplies,133.4
Central,Michigan,2014-01-07,2014,1,7,Home Office,Technology,834.0625
South,Florida,2014-01-07,2014,1,7,Home Office,Furniture,4669.19
Central,Illinois,2014-01-08,2014,1,8,Corporate,Office Supplies,1936.3
East,Ohio,2014-01-08,2014,1,8,Consumer,Technology,1219.1465
East,Ohio,2014-01-08,2014,1,8,Consumer,Technology,1777.469
East,Ohio,2014-01-08,2014,1,8,Consumer,Furniture,826.27
West,California,2014-01-08,2014,1,8,Consumer,Technology,157.56
South,Mississippi,2014-01-08,2014,1,8,Home Office,Technology,1499.5275
South,Kentucky,2014-01-09,2014,1,9,Home Office,Furniture,381.69
South,Alabama,2014-01-09,2014,1,9,Consumer,Office Supplies,11747.97
West,California,2014-01-09,2014,1,9,Corporate,Office Supplies,197.1
West,California,2014-01-09,2014,1,9,Corporate,Office Supplies,199.48
South,North Carolina,2014-01-09,2014,1,9,Small Business,Furniture,5643.49
Central,Texas,2014-01-09,2014,1,9,Corporate,Office Supplies,847.82
Central,Texas,2014-01-09,2014,1,9,Corporate,Office Supplies,268.94
Central,Michigan,2014-01-09,2014,1,9,Corporate,Office Supplies,339.49
Central,Michigan,2014-01-09,2014,1,9,Corporate,Office Supplies,1326.09
South,North Carolina,2014-01-09,2014,1,9,Small Business,Office Supplies,839.07
Central,Illinois,2014-01-10,2014,1,10,Corporate,Office Supplies,217.25
Central,Michigan,2014-01-10,2014,1,10,Corporate,Office Supplies,49.74
Central,North Dakota,2014-01-10,2014,1,10,Home Office,Office Supplies,17.7
Central,North Dakota,2014-01-10,2014,1,10,Home Office,Office Supplies,45.61
Central,Illinois,2014-01-10,2014,1,10,Corporate,Furniture,5993.74
East,New York,2014-01-10,2014,1,10,Corporate,Furniture,1782.68
Central,North Dakota,2014-01-10,2014,1,10,Home Office,Furniture,418.34
West,California,2014-01-10,2014,1,10,Corporate,Office Supplies,59.08
Central,Texas,2014-01-10,2014,1,10,Small Business,Office Supplies,32.49
Central,Michigan,2014-01-10,2014,1,10,Consumer,Technology,27663.92
West,California,2014-01-10,2014,1,10,Corporate,Technology,886.363
Central,North Dakota,2014-01-10,2014,1,10,Home Office,Office Supplies,69.98
Central,Texas,2014-01-10,2014,1,10,Small Business,Office Supplies,188.34
Central,Texas,2014-01-10,2014,1,10,Small Business,Technology,1493.858
West,California,2014-01-11,2014,1,11,Small Business,Technology,757.91
Central,Oklahoma,2014-01-11,2014,1,11,Home Office,Furniture,1965.21
East,Ohio,2014-01-11,2014,1,11,Home Office,Office Supplies,7535.96
West,California,2014-01-11,2014,1,11,Small Business,Furniture,6403.39
Central,Indiana,2014-01-11,2014,1,11,Corporate,Office Supplies,17.0
East,Ohio,2014-01-11,2014,1,11,Home Office,Office Supplies,11.87
East,Ohio,2014-01-11,2014,1,11,Home Office,Technology,1618.31
Central,Indiana,2014-01-11,2014,1,11,Corporate,Office Supplies,130.67
Central,Indiana,2014-01-11,2014,1,11,Corporate,Office Supplies,77.62
Central,Indiana,2014-01-11,2014,1,11,Corporate,Furniture,67.41
East,Connecticut,2014-01-13,2014,1,13,Corporate,Furniture,2860.19
Central,Minnesota,2014-01-13,2014,1,13,Home Office,Technology,38.99
South,North Carolina,2014-01-13,2014,1,13,Consumer,Technology,1271.0475
Central,Minnesota,2014-01-14,2014,1,14,Corporate,Furniture,5428.49
South,Florida,2014-01-15,2014,1,15,Corporate,Furniture,6502.46
South,Florida,2014-01-15,2014,1,15,Corporate,Office Supplies,282.48
South,Florida,2014-01-15,2014,1,15,Corporate,Office Supplies,925.8
Central,MO,2014-01-15,2014,1,15,Home Office,Office Supplies,249.59
East,MA,2014-01-16,2014,1,16,Small Business,Office Supplies,45.63
Central,Indiana,2014-01-16,2014,1,16,Small Business,Office Supplies,181.83
Central,Illinois,2014-01-17,2014,1,17,Corporate,Office Supplies,216.3
East,Ohio,2014-01-17,2014,1,17,Corporate,Furniture,308.52
West,California,2014-01-17,2014,1,17,Consumer,Office Supplies,28.55
East,Ohio,2014-01-17,2014,1,17,Corporate,Office Supplies,176.5
East,Pennsylvania,2014-01-18,2014,1,18,Home Office,Furniture,5405.44
Central,Oklahoma,2014-01-18,2014,1,18,Corporate,Office Supplies,230.29
Central,Oklahoma,2014-01-18,2014,1,18,Corporate,Technology,1592.0415
West,Arizona,2014-01-19,2014,1,19,Home Office,Office Supplies,180.56
Central,Texas,2014-01-19,2014,1,19,Consumer,Office Supplies,42.21
East,New York,2014-01-19,2014,1,19,Home Office,Office Supplies,40.26
South,Florida,2014-01-19,2014,1,19,Consumer,Technology,242.284
Central,Michigan,2014-01-19,2014,1,19,Consumer,Furniture,1795.49
Central,Michigan,2014-01-19,2014,1,19,Consumer,Furniture,926.58
East,Delaware,2014-01-20,2014,1,20,Consumer,Furniture,128.62
East,Delaware,2014-01-20,2014,1,20,Consumer,Office Supplies,424.0
East,Delaware,2014-01-20,2014,1,20,Consumer,Technology,504.79
West,California,2014-01-21,2014,1,21,Consumer,Technology,448.23
South,Florida,2014-01-21,2014,1,21,Consumer,Furniture,997.0
East,New York,2014-01-21,2014,1,21,Consumer,Office Supplies,422.25
South,Mississippi,2014-01-21,2014,1,21,Corporate,Office Supplies,188.38
Central,Michigan,2014-01-22,2014,1,22,Corporate,Office Supplies,38.76
East,Vermont,2014-01-22,2014,1,22,Small Business,Technology,1374.7
East,New Jersey,2014-01-22,2014,1,22,Small Business,Technology,516.62
West,California,2014-01-22,2014,1,22,Consumer,Office Supplies,1939.66
Central,Iowa,2014-01-22,2014,1,22,Consumer,Office Supplies,2154.34
West,California,2014-01-22,2014,1,22,Consumer,Office Supplies,21.56
West,California,2014-01-22,2014,1,22,Consumer,Office Supplies,115.81
East,New Jersey,2014-01-23,2014,1,23,Home Office,Office Supplies,396.15
Central,Kansas,2014-01-24,2014,1,24,Corporate,Technology,1090.6
East,Ohio,2014-01-24,2014,1,24,Corporate,Office Supplies,14.96
East,Ohio,2014-01-24,2014,1,24,Corporate,Office Supplies,15.69
East,MA,2014-01-24,2014,1,24,Small Business,Office Supplies,89.99
East,Connecticut,2014-01-24,2014,1,24,Small Business,Office Supplies,81.9
West,California,2014-01-24,2014,1,24,Small Business,Office Supplies,495.5
Central,Texas,2014-01-25,2014,1,25,Consumer,Technology,4475.03
Central,MO,2014-01-25,2014,1,25,Home Office,Office Supplies,265.35
Central,Texas,2014-01-25,2014,1,25,Consumer,Office Supplies,693.06
West,Oregon,2014-01-26,2014,1,26,Corporate,Office Supplies,92.24
South,Tennessee,2014-01-26,2014,1,26,Small Business,Office Supplies,1290.37
South,Tennessee,2014-01-26,2014,1,26,Small Business,Office Supplies,23.18
Central,Indiana,2014-01-26,2014,1,26,Corporate,Technology,8662.34
Central,Minnesota,2014-01-26,2014,1,26,Home Office,Furniture,1756.46
Central,Illinois,2014-01-27,2014,1,27,Home Office,Technology,5403.37
Central,Texas,2014-01-27,2014,1,27,Small Business,Office Supplies,1436.94
Central,Texas,2014-01-27,2014,1,27,Small Business,Technology,1760.35
Central,Texas,2014-01-27,2014,1,27,Small Business,Technology,5797.68
Central,Illinois,2014-01-27,2014,1,27,Home Office,Furniture,283.58
Central,Illinois,2014-01-27,2014,1,27,Home Office,Office Supplies,82.15
Central,Texas,2014-01-27,2014,1,27,Small Business,Office Supplies,125.8
West,Arizona,2014-01-27,2014,1,27,Home Office,Technology,312.035
Central,Illinois,2014-01-28,2014,1,28,Corporate,Technology,266.94
Central,Illinois,2014-01-28,2014,1,28,Corporate,Furniture,113.85
West,New Mexico,2014-01-28,2014,1,28,Consumer,Office Supplies,201.72
South,Georgia,2014-01-28,2014,1,28,Consumer,Technology,12125.14
Central,Wisconsin,2014-01-29,2014,1,29,Home Office,Furniture,1379.98
West,Montana,2014-01-29,2014,1,29,Home Office,Office Supplies,849.51
West,Montana,2014-01-29,2014,1,29,Home Office,Office Supplies,189.49
East,Ohio,2014-01-29,2014,1,29,Corporate,Office Supplies,76.36
East,New Jersey,2014-01-29,2014,1,29,Home Office,Office Supplies,792.76
East,Ohio,2014-01-29,2014,1,29,Corporate,Technology,309.9015
West,California,2014-01-30,2014,1,30,Home Office,Furniture,71.2
Central,Indiana,2014-01-31,2014,1,31,Corporate,Office Supplies,848.2
East,MA,2014-01-31,2014,1,31,Small Business,Furniture,315.27
East,New Jersey,2014-01-31,2014,1,31,Small Business,Office Supplies,82.64
Central,Indiana,2014-01-31,2014,1,31,Corporate,Furniture,717.21
West,Idaho,2014-01-31,2014,1,31,Corporate,Office Supplies,1262.75
South,Louisiana,2014-01-31,2014,1,31,Small Business,Office Supplies,1866.12
South,Louisiana,2014-02-01,2014,2,1,Home Office,Office Supplies,13.42
South,Tennessee,2014-02-01,2014,2,1,Home Office,Technology,3644.596
West,Montana,2014-02-01,2014,2,1,Small Business,Technology,730.33
South,Florida,2014-02-01,2014,2,1,Consumer,Technology,125.273
Central,Michigan,2014-02-01,2014,2,1,Home Office,Furniture,556.45
West,California,2014-02-02,2014,2,2,Home Office,Furniture,7814.59
West,California,2014-02-02,2014,2,2,Home Office,Office Supplies,158.99
West,California,2014-02-02,2014,2,2,Home Office,Furniture,131.5
East,Vermont,2014-02-02,2014,2,2,Small Business,Furniture,123.82
West,California,2014-02-02,2014,2,2,Home Office,Office Supplies,145.15
East,MA,2014-02-02,2014,2,2,Small Business,Office Supplies,336.48
East,MA,2014-02-02,2014,2,2,Small Business,Technology,462.366
East,Pennsylvania,2014-02-02,2014,2,2,Corporate,Furniture,1223.43
Central,Michigan,2014-02-03,2014,2,3,Consumer,Office Supplies,1327.59
Central,Michigan,2014-02-03,2014,2,3,Consumer,Office Supplies,3401.8
West,Utah,2014-02-03,2014,2,3,Corporate,Office Supplies,412.37
Central,Minnesota,2014-02-03,2014,2,3,Home Office,Office Supplies,298.12
East,Ohio,2014-02-03,2014,2,3,Consumer,Technology,130.14
East,New York,2014-02-03,2014,2,3,Corporate,Technology,1103.67
South,Georgia,2014-02-04,2014,2,4,Corporate,Furniture,2502.67
Central,MO,2014-02-04,2014,2,4,Corporate,Office Supplies,73.55
Central,Indiana,2014-02-04,2014,2,4,Consumer,Office Supplies,165.51
Central,MO,2014-02-04,2014,2,4,Corporate,Technology,4804.0385
South,Arkansas,2014-02-05,2014,2,5,Home Office,Office Supplies,616.01
Central,Nebraska,2014-02-05,2014,2,5,Small Business,Office Supplies,1562.69
South,Arkansas,2014-02-05,2014,2,5,Home Office,Technology,438.6085
Central,MO,2014-02-05,2014,2,5,Corporate,Office Supplies,438.47
South,Virginia,2014-02-05,2014,2,5,Consumer,Office Supplies,81.78
West,Colorado,2014-02-05,2014,2,5,Home Office,Office Supplies,4153.06
Central,Nebraska,2014-02-05,2014,2,5,Small Business,Office Supplies,112.57
South,Arkansas,2014-02-05,2014,2,5,Home Office,Technology,1566.8
South,Arkansas,2014-02-05,2014,2,5,Corporate,Technology,17131.36
West,Washington,2014-02-05,2014,2,5,Consumer,Furniture,17448.75
Central,Texas,2014-02-06,2014,2,6,Consumer,Office Supplies,643.53
South,North Carolina,2014-02-06,2014,2,6,Corporate,Office Supplies,21.01
West,Colorado,2014-02-06,2014,2,6,Home Office,Office Supplies,65.78
Central,Wisconsin,2014-02-06,2014,2,6,Consumer,Furniture,19342.84
East,Maryland,2014-02-06,2014,2,6,Consumer,Furniture,1280.73
West,California,2014-02-06,2014,2,6,Corporate,Furniture,351.12
West,California,2014-02-06,2014,2,6,Small Business,Technology,4442.049
South,Arkansas,2014-02-06,2014,2,6,Corporate,Office Supplies,706.91
South,Florida,2014-02-06,2014,2,6,Consumer,Office Supplies,86.92
South,Arkansas,2014-02-06,2014,2,6,Corporate,Office Supplies,190.06
Central,Wisconsin,2014-02-06,2014,2,6,Consumer,Technology,771.783
South,North Carolina,2014-02-06,2014,2,6,Corporate,Technology,3457.99
Central,Texas,2014-02-06,2014,2,6,Consumer,Office Supplies,1217.77
South,Florida,2014-02-06,2014,2,6,Consumer,Office Supplies,86.29
West,Arizona,2014-02-06,2014,2,6,Consumer,Office Supplies,1279.45
West,California,2014-02-07,2014,2,7,Corporate,Office Supplies,1225.52
West,California,2014-02-07,2014,2,7,Corporate,Technology,1024.29
Central,Texas,2014-02-07,2014,2,7,Corporate,Technology,3900.531
East,New York,2014-02-07,2014,2,7,Corporate,Office Supplies,187.37
West,California,2014-02-07,2014,2,7,Corporate,Office Supplies,1348.57
Central,Texas,2014-02-07,2014,2,7,Corporate,Office Supplies,248.42
Central,MO,2014-02-07,2014,2,7,Home Office,Office Supplies,619.77
Central,Texas,2014-02-07,2014,2,7,Home Office,Furniture,3351.55
Central,Illinois,2014-02-08,2014,2,8,Consumer,Office Supplies,121.66
Central,Indiana,2014-02-08,2014,2,8,Corporate,Office Supplies,343.26
West,Utah,2014-02-08,2014,2,8,Home Office,Office Supplies,229.88
West,Oregon,2014-02-09,2014,2,9,Small Business,Technology,1444.96
West,Oregon,2014-02-09,2014,2,9,Small Business,Technology,941.6215
East,Pennsylvania,2014-02-10,2014,2,10,Home Office,Furniture,118.95
East,New York,2014-02-10,2014,2,10,Corporate,Office Supplies,171.14
East,Pennsylvania,2014-02-10,2014,2,10,Home Office,Technology,3814.171
East,New York,2014-02-10,2014,2,10,Small Business,Office Supplies,226.15
West,Washington,2014-02-10,2014,2,10,Small Business,Technology,1029.8855
Central,Indiana,2014-02-10,2014,2,10,Corporate,Furniture,858.53
West,Washington,2014-02-10,2014,2,10,Small Business,Office Supplies,539.82
West,New Mexico,2014-02-10,2014,2,10,Small Business,Technology,2174.419
West,California,2014-02-11,2014,2,11,Home Office,Office Supplies,297.34
East,Ohio,2014-02-11,2014,2,11,Home Office,Furniture,172.34
West,California,2014-02-11,2014,2,11,Home Office,Furniture,89.04
West,California,2014-02-11,2014,2,11,Home Office,Office Supplies,1264.13
East,Ohio,2014-02-11,2014,2,11,Small Business,Office Supplies,17874.26
South,South Carolina,2014-02-12,2014,2,12,Home Office,Office Supplies,663.24
East,New York,2014-02-12,2014,2,12,Home Office,Furniture,5407.9
South,South Carolina,2014-02-12,2014,2,12,Home Office,Office Supplies,174.3
South,South Carolina,2014-02-12,2014,2,12,Home Office,Office Supplies,238.08
Central,Minnesota,2014-02-13,2014,2,13,Corporate,Furniture,2320.35
East,Vermont,2014-02-13,2014,2,13,Corporate,Furniture,2573.29
South,North Carolina,2014-02-13,2014,2,13,Corporate,Furniture,5441.06
West,California,2014-02-13,2014,2,13,Corporate,Furniture,2645.88
Central,Minnesota,2014-02-13,2014,2,13,Corporate,Office Supplies,49.04
Central,Indiana,2014-02-13,2014,2,13,Small Business,Furniture,906.02
East,Maine,2014-02-13,2014,2,13,Corporate,Office Supplies,127.17
Central,Illinois,2014-02-13,2014,2,13,Small Business,Office Supplies,140.24
Central,Indiana,2014-02-13,2014,2,13,Small Business,Office Supplies,170.88
South,Tennessee,2014-02-13,2014,2,13,Consumer,Technology,1703.8505
South,Tennessee,2014-02-13,2014,2,13,Consumer,Technology,303.1865
Central,Iowa,2014-02-14,2014,2,14,Home Office,Technology,1529.014
East,New Jersey,2014-02-14,2014,2,14,Consumer,Furniture,1731.104
Central,Texas,2014-02-14,2014,2,14,Corporate,Office Supplies,304.98
East,Maine,2014-02-14,2014,2,14,Small Business,Office Supplies,390.35
Central,Texas,2014-02-14,2014,2,14,Consumer,Furniture,131.27
South,Arkansas,2014-02-14,2014,2,14,Home Office,Furniture,830.28
Central,Texas,2014-02-14,2014,2,14,Corporate,Office Supplies,104.24
Central,Texas,2014-02-14,2014,2,14,Corporate,Office Supplies,198.13
Central,Texas,2014-02-14,2014,2,14,Corporate,Technology,4366.348
South,Arkansas,2014-02-14,2014,2,14,Home Office,Technology,837.386
Central,Texas,2014-02-14,2014,2,14,Consumer,Office Supplies,196.39
Central,Michigan,2014-02-15,2014,2,15,Corporate,Office Supplies,111.55
Central,Wisconsin,2014-02-15,2014,2,15,Home Office,Furniture,3653.22
East,New York,2014-02-15,2014,2,15,Small Business,Office Supplies,138.17
West,California,2014-02-15,2014,2,15,Corporate,Technology,4733.88
Central,Wisconsin,2014-02-15,2014,2,15,Home Office,Office Supplies,7837.44
